full_name,make,msrp_high,msrp_low,vehicle_model,year 
2010 GMC Acadia,GMC,42960.0,32515.0,Acadia,2010
2010 GMC Canyon,GMC,30615.0,17765.0,Canyon,2010
2010 GMC Savana Passenger,GMC,35165.0,29495.0,Savana Passenger,2010
2010 GMC Sierra 1500,GMC,47430.0,21845.0,Sierra 1500,2010
2010 GMC Sierra 1500 Hybrid,GMC,49185.0,39705.0,Sierra 1500 Hybrid,2010
2010 GMC Sierra 2500HD,GMC,44900.0,28460.0,Sierra 2500HD,2010
2010 GMC Sierra 3500HD,GMC,45415.0,28680.0,Sierra 3500HD,2010
2010 GMC Terrain,GMC,32045.0,24995.0,Terrain,2010
2010 GMC Yukon,GMC,56945.0,38970.0,Yukon,2010
2010 GMC Yukon Hybrid,GMC,62295.0,52135.0,Yukon Hybrid,2010
2010 GMC Yukon XL,GMC,59700.0,42440.0,Yukon XL,2010
2010 Hummer H3 SUV,Hummer,42485.0,34170.0,H3 SUV,2010
2010 Hummer H3T,Hummer,39985.0,31695.0,H3T,2010
2010 Hyundai Accent,Hyundai,17715.0,10690.0,Accent,2010
2010 Hyundai Azera,Hyundai,30345.0,25745.0,Azera,2010
2010 Hyundai Elantra,Hyundai,18565.0,14865.0,Elantra,2010
2010 Hyundai Elantra Touring,Hyundai,20515.0,16715.0,Elantra Touring,2010
2010 Hyundai Genesis,Hyundai,40300.0,33800.0,Genesis,2010
2010 Hyundai Genesis Coupe,Hyundai,32750.0,22750.0,Genesis Coupe,2010
2010 Hyundai Santa Fe,Hyundai,31090.0,22490.0,Santa Fe,2010
2010 Hyundai Sonata,Hyundai,27270.0,19420.0,Sonata,2010
2010 Hyundai Tucson,Hyundai,26640.0,19790.0,Tucson,2010
2010 Hyundai Veracruz,Hyundai,36690.0,28940.0,Veracruz,2010
2010 INFINITI EX35,INFINITI,38275.0,34675.0,EX35,2010
2010 INFINITI FX35,INFINITI,45175.0,43725.0,FX35,2010
2010 INFINITI FX50,INFINITI,59875.0,59875.0,FX50,2010
2010 INFINITI G37 Convertible,INFINITI,55775.0,45225.0,G37 Convertible,2010
2010 INFINITI G37 Coupe,INFINITI,51425.0,36925.0,G37 Coupe,2010
2010 INFINITI G37 Sedan,INFINITI,44425.0,34125.0,G37 Sedan,2010
2010 INFINITI M35,INFINITI,48825.0,46675.0,M35,2010
2010 INFINITI M45,INFINITI,55525.0,53025.0,M45,2010
2010 INFINITI QX56,INFINITI,60750.0,57650.0,QX56,2010
2010 Jaguar XF,Jaguar,80000.0,52000.0,XF,2010
2010 Jaguar XK,Jaguar,102000.0,83000.0,XK,2010
2010 Jeep Commander,Jeep,43610.0,32355.0,Commander,2010
2010 Jeep Compass,Jeep,25765.0,15995.0,Compass,2010
2010 Jeep Grand Cherokee,Jeep,44105.0,31490.0,Grand Cherokee,2010
2010 Jeep Liberty,Jeep,29480.0,24000.0,Liberty,2010
2010 Jeep Patriot,Jeep,25180.0,15995.0,Patriot,2010
2010 Jeep Wrangler,Jeep,29525.0,21915.0,Wrangler,2010
2010 Jeep Wrangler Unlimited,Jeep,32800.0,24160.0,Wrangler Unlimited,2010
2010 Kia Forte,Kia,19190.0,14390.0,Forte,2010
2010 Kia Forte Koup,Kia,19390.0,17290.0,Forte Koup,2010
2010 Kia Optima,Kia,23490.0,18690.0,Optima,2010
2010 Kia Rio,Kia,16790.0,12390.0,Rio,2010
2010 Kia Rondo,Kia,19890.0,19890.0,Rondo,2010
2010 Kia Sedona,Kia,29490.0,22990.0,Sedona,2010
2010 Kia Soul,Kia,18890.0,13995.0,Soul,2010
2010 Kia Sportage,Kia,24190.0,17690.0,Sportage,2010
2010 Land Rover LR2,Land,36350.0,36350.0,LR2,2010
2010 Land Rover LR4,Land,48100.0,48100.0,LR4,2010
2010 Land Rover Range Rover,Land,95125.0,79275.0,Range Rover,2010
2010 Land Rover Range Rover Sport,Land,74195.0,60495.0,Range Rover Sport,2010
2010 Lexus ES 350,Lexus,36050.0,36050.0,ES 350,2010
2010 Lexus GS 350,Lexus,48425.0,46475.0,GS 350,2010
2010 Lexus GS 450h,Lexus,58325.0,58325.0,GS 450h,2010
2010 Lexus GS 460,Lexus,54945.0,54945.0,GS 460,2010
2010 Lexus GX 460,Lexus,57640.0,52845.0,GX 460,2010
2010 Lexus HS 250h,Lexus,38295.0,35525.0,HS 250h,2010
2010 Lexus IS 250,Lexus,36650.0,33020.0,IS 250,2010
2010 Lexus IS 250C,Lexus,41485.0,40315.0,IS 250C,2010
2010 Lexus IS 350,Lexus,38470.0,38470.0,IS 350,2010
2010 Lexus IS 350C,Lexus,45765.0,45765.0,IS 350C,2010
2010 Lexus IS F,Lexus,59335.0,59335.0,IS F,2010
2010 Lexus LS 460,Lexus,75325.0,66255.0,LS 460,2010
2010 Lexus LS 600h L,Lexus,109675.0,109675.0,LS 600h L,2010
2010 Lexus LX 570,Lexus,77780.0,77780.0,LX 570,2010
2010 Lexus RX 350,Lexus,39900.0,38500.0,RX 350,2010
2010 Lexus RX 450h,Lexus,45150.0,43560.0,RX 450h,2010
2010 Lexus SC 430,Lexus,69280.0,69280.0,SC 430,2010
2010 Lincoln MKS,Lincoln,48985.0,42095.0,MKS,2010
2010 Lincoln MKT,Lincoln,49995.0,44995.0,MKT,2010
2010 Lincoln MKX,Lincoln,41545.0,39695.0,MKX,2010
2010 Honda Accord Cpe,Honda,32055.0,23305.0,Accord Cpe,2010
2010 Lincoln MKZ,Lincoln,36965.0,35075.0,MKZ,2010
2010 Lincoln Navigator,Lincoln,58775.0,55875.0,Navigator,2010
2010 Lincoln Navigator L,Lincoln,60940.0,58040.0,Navigator L,2010
2010 Honda Accord Crosstour,Honda,37000.0,30450.0,Accord Crosstour,2010
2010 Honda Accord Sdn,Honda,31855.0,21805.0,Accord Sdn,2010
2010 Lincoln Town Car,Lincoln,53540.0,46980.0,Town Car,2010
2010 Honda Civic Cpe,Honda,25005.0,16205.0,Civic Cpe,2010
2010 Honda Civic Hybrid,Honda,27750.0,24550.0,Civic Hybrid,2010
2010 Honda Civic Sdn,Honda,25205.0,16405.0,Civic Sdn,2010
2010 Honda CR-V,Honda,30525.0,22325.0,CR-V,2010
2010 Honda Element,Honda,26365.0,21305.0,Element,2010
2010 Honda Fit,Honda,19860.0,15650.0,Fit,2010
2010 Honda Insight,Honda,23850.0,20550.0,Insight,2010
2010 Honda Odyssey,Honda,41535.0,27585.0,Odyssey,2010
2010 Lotus Elise,Lotus,56115.0,56115.0,Elise,2010
2010 Lotus Evora,Lotus,74675.0,74675.0,Evora,2010
2010 Honda Pilot,Honda,41025.0,28675.0,Pilot,2010
2010 Honda Ridgeline,Honda,37560.0,29230.0,Ridgeline,2010
2010 Lotus Exige,Lotus,66815.0,66815.0,Exige,2010
2010 Mazda CX-7,Mazda,33815.0,22480.0,CX-7,2010
2010 Mazda CX-9,Mazda,34995.0,29585.0,CX-9,2010
2010 Mazda Mazda3,Mazda,24090.0,16095.0,Mazda3,2010
2010 Mazda Mazda5,Mazda,23990.0,19260.0,Mazda5,2010
2010 Mazda Mazda6,Mazda,29290.0,19350.0,Mazda6,2010
2010 Mazda MX-5 Miata,Mazda,30250.0,23710.0,MX-5 Miata,2010
2010 Mazda RX-8,Mazda,33560.0,27395.0,RX-8,2010
2010 Mazda Tribute,Mazda,29695.0,21185.0,Tribute,2010
2010 Mercedes-Benz C-Class,Mercedes-Benz,58225.0,34475.0,C-Class,2010
2010 Mercedes-Benz CL-Class,Mercedes-Benz,155275.0,111275.0,CL-Class,2010
2010 Mercedes-Benz CLS-Class,Mercedes-Benz,98825.0,73275.0,CLS-Class,2010
2010 Mercedes-Benz E-Class,Mercedes-Benz,86625.0,48925.0,E-Class,2010
2010 Mercedes-Benz GL-Class,Mercedes-Benz,83725.0,60825.0,GL-Class,2010
2010 Mercedes-Benz GLK-Class,Mercedes-Benz,37475.0,35475.0,GLK-Class,2010
2010 Mercedes-Benz M-Class,Mercedes-Benz,91925.0,46575.0,M-Class,2010
2010 Mercedes-Benz R-Class,Mercedes-Benz,51675.0,50175.0,R-Class,2010
2010 Mercedes-Benz S-Class,Mercedes-Benz,150575.0,88825.0,S-Class,2010
2010 Mercedes-Benz SLK-Class,Mercedes-Benz,67525.0,47775.0,SLK-Class,2010
2010 Mercedes-Benz Sprinter Passenger Vans,Mercedes-Benz,45530.0,40800.0,Sprinter Passenger Vans,2010
2010 Mitsubishi Eclipse,Mitsubishi,33344.0,21444.0,Eclipse,2010
2010 Mitsubishi Endeavor,Mitsubishi,32264.0,28764.0,Endeavor,2010
2010 Mitsubishi Galant,Mitsubishi,24744.0,22344.0,Galant,2010
2010 Mitsubishi Lancer,Mitsubishi,41735.0,15535.0,Lancer,2010
2010 Mitsubishi Outlander,Mitsubishi,30015.0,21605.0,Outlander,2010
2010 Nissan 370Z,Nissan,42910.0,31150.0,370Z,2010
2010 Nissan Altima,Nissan,30840.0,20640.0,Altima,2010
2010 Nissan Armada,Nissan,53440.0,38460.0,Armada,2010
2010 Nissan cube,Nissan,21180.0,14730.0,cube,2010
2010 Nissan Frontier,Nissan,30620.0,18340.0,Frontier,2010
2010 Nissan GT-R,Nissan,84040.0,81790.0,GT-R,2010
2010 Nissan Maxima,Nissan,34150.0,31430.0,Maxima,2010
2010 Nissan Murano,Nissan,39510.0,29140.0,Murano,2010
2010 Nissan Pathfinder,Nissan,43100.0,28340.0,Pathfinder,2010
2010 Nissan Rogue,Nissan,26110.0,21260.0,Rogue,2010
2010 Nissan Sentra,Nissan,20820.0,16160.0,Sentra,2010
2010 Nissan Titan,Nissan,40290.0,27490.0,Titan,2010
2010 Nissan Versa,Nissan,17520.0,10730.0,Versa,2010
2010 Nissan Xterra,Nissan,31500.0,23550.0,Xterra,2010
2010 Pontiac G6,Pontiac,21995.0,21995.0,G6,2010
2010 Pontiac Vibe,Pontiac,21595.0,16820.0,Vibe,2010
2010 Porsche 911,Porsche,144750.0,78750.0,911,2010
2010 Porsche Boxster,Porsche,58950.0,48550.0,Boxster,2010
2010 Porsche Cayenne,Porsche,127275.0,46475.0,Cayenne,2010
2010 Porsche Cayman,Porsche,62450.0,52350.0,Cayman,2010
2010 Porsche Panamera,Porsche,133575.0,90775.0,Panamera,2010
2010 Ram Truck Dakota,Ram,33920.0,23495.0,Dakota,2010
2010 Ram Truck Ram 1500,Ram,43550.0,21510.0,Ram 1500,2010
2010 Ram Truck Ram 2500,Ram,44100.0,28165.0,Ram 2500,2010
2010 Ram Truck Ram 3500,Ram,51595.0,35630.0,Ram 3500,2010
2010 Scion tC,Scion,20140.0,17820.0,tC,2010
2010 Scion xB,Scion,19990.0,16570.0,xB,2010
2010 Scion xD,Scion,16420.0,15620.0,xD,2010
2010 Subaru Forester,Subaru,30990.0,20990.0,Forester,2010
2010 Subaru Impreza Sedan,Subaru,27690.0,18190.0,Impreza Sedan,2010
2010 Subaru Impreza Sedan WRX,Subaru,30190.0,25690.0,Impreza Sedan WRX,2010
2010 Subaru Impreza Wagon,Subaru,28190.0,18690.0,Impreza Wagon,2010
2010 Subaru Impreza Wagon WRX,Subaru,39490.0,26190.0,Impreza Wagon WRX,2010
2010 Subaru Legacy,Subaru,33682.0,20690.0,Legacy,2010
2010 Subaru Outback,Subaru,34685.0,23690.0,Outback,2010
2010 Subaru Tribeca,Subaru,40490.0,31190.0,Tribeca,2010
2010 Tesla Motors Roadster,Tesla,130450.0,110950.0,Roadster,2010
2010 Volvo C30,Volvo,27150.0,24950.0,C30,2010
2010 Volvo C70,Volvo,40850.0,40850.0,C70,2010
2010 Volvo S40,Volvo,32200.0,27050.0,S40,2010
2010 Volvo S80,Volvo,51800.0,40050.0,S80,2010
2010 Volvo V50,Volvo,33900.0,29550.0,V50,2010
2010 Volvo V70,Volvo,38850.0,34400.0,V70,2010
2010 Volvo XC60,Volvo,42400.0,33245.0,XC60,2010
2010 Volvo XC70,Volvo,43650.0,38800.0,XC70,2010
2010 Volvo XC90,Volvo,48350.0,38550.0,XC90,2010
2010 Volkswagen CC,Volkswagen,41220.0,28300.0,CC,2010
2010 Volkswagen Eos,Volkswagen,36700.0,33140.0,Eos,2010
2010 Volkswagen Golf,Volkswagen,24610.0,18370.0,Golf,2010
2010 Volkswagen GTI,Volkswagen,25920.0,24215.0,GTI,2010
2010 Volkswagen Jetta Sedan,Volkswagen,26840.0,18355.0,Jetta Sedan,2010
2010 Volkswagen Jetta SportWagen,Volkswagen,26465.0,20260.0,Jetta SportWagen,2010
2010 Volkswagen New Beetle Convertible,Volkswagen,28140.0,27140.0,New Beetle Convertible,2010
2010 Volkswagen New Beetle Coupe,Volkswagen,21140.0,19440.0,New Beetle Coupe,2010
2010 Volkswagen Passat Sedan,Volkswagen,27945.0,27695.0,Passat Sedan,2010
2010 Volkswagen Passat Wagon,Volkswagen,29505.0,29095.0,Passat Wagon,2010
2010 Volkswagen Routan,Volkswagen,43300.0,26700.0,Routan,2010
2010 Volkswagen Tiguan,Volkswagen,34300.0,24000.0,Tiguan,2010
2010 Volkswagen Touareg,Volkswagen,45150.0,41650.0,Touareg,2010
2009 Acura MDX,Acura,49700.0,41800.0,MDX,2009
2009 Acura RDX,Acura,38005.0,34705.0,RDX,2009
2009 Acura RL,Acura,54910.0,47490.0,RL,2009
2009 Acura TL,Acura,44045.0,35765.0,TL,2009
2009 Acura TSX,Acura,33070.0,29970.0,TSX,2009
2010 Toyota 4Runner,Toyota,40610.0,28310.0,4Runner,2010
2010 Toyota Avalon,Toyota,36045.0,28705.0,Avalon,2010
2010 Toyota Camry,Toyota,29805.0,20155.0,Camry,2010
2010 Toyota Camry Hybrid,Toyota,26910.0,26910.0,Camry Hybrid,2010
2010 Toyota Corolla,Toyota,20910.0,16210.0,Corolla,2010
2010 Toyota FJ Cruiser,Toyota,26580.0,24990.0,FJ Cruiser,2010
2010 Toyota Highlander,Toyota,35480.0,26665.0,Highlander,2010
2010 Toyota Highlander Hybrid,Toyota,42030.0,35710.0,Highlander Hybrid,2010
2010 Toyota Land Cruiser,Toyota,66780.0,66780.0,Land Cruiser,2010
2010 Toyota Matrix,Toyota,22870.0,17460.0,Matrix,2010
2010 Toyota Prius,Toyota,28830.0,22160.0,Prius,2010
2010 Toyota RAV4,Toyota,28795.0,22485.0,RAV4,2010
2010 Toyota Sequoia,Toyota,60380.0,40005.0,Sequoia,2010
2010 Toyota Sienna,Toyota,38675.0,24405.0,Sienna,2010
2010 Toyota Tacoma,Toyota,28060.0,16155.0,Tacoma,2010
2010 Toyota Tundra 2WD Truck,Toyota,40370.0,24430.0,Tundra 2WD Truck,2010
2010 Toyota Tundra 4WD Truck,Toyota,43430.0,28680.0,Tundra 4WD Truck,2010
2010 Toyota Venza,Toyota,30310.0,27035.0,Venza,2010
2010 Toyota Yaris,Toyota,14925.0,13365.0,Yaris,2010
2009 Aston Martin DB9,Aston,201300.0,183800.0,DB9,2009
2009 Aston Martin DBS,Aston,270350.0,270350.0,DBS,2009
2009 Aston Martin Vantage,Aston,137850.0,120850.0,Vantage,2009
2009 BMW 1 Series,BMW,40975.0,30225.0,1 Series,2009
2009 BMW 3 Series,BMW,51525.0,34425.0,3 Series,2009
2009 BMW 5 Series,BMW,61225.0,46625.0,5 Series,2009
2009 BMW 6 Series,BMW,86125.0,79025.0,6 Series,2009
2009 BMW 7 Series,BMW,85025.0,81125.0,7 Series,2009
2009 BMW M3,BMW,67325.0,55675.0,M3,2009
2009 BMW M5,BMW,86325.0,86325.0,M5,2009
2009 BMW M6,BMW,108725.0,102925.0,M6,2009
2009 BMW X3,BMW,40525.0,40525.0,X3,2009
2009 BMW X5,BMW,57025.0,48325.0,X5,2009
2009 BMW X6,BMW,67475.0,56725.0,X6,2009
2009 BMW Z4,BMW,52475.0,46575.0,Z4,2009
2009 Buick Enclave,Buick,40155.0,35845.0,Enclave,2009
2009 Buick LaCrosse,Buick,34555.0,26390.0,LaCrosse,2009
2009 Buick Lucerne,Buick,40970.0,30030.0,Lucerne,2009
2009 Cadillac CTS,Cadillac,41585.0,37385.0,CTS,2009
2009 Cadillac CTS-V,Cadillac,59400.0,59400.0,CTS-V,2009
2009 Cadillac DTS,Cadillac,55150.0,47200.0,DTS,2009
2009 Cadillac Escalade,Cadillac,84785.0,63155.0,Escalade,2009
2009 Cadillac Escalade ESV,Cadillac,87340.0,65760.0,Escalade ESV,2009
2009 Cadillac Escalade EXT,Cadillac,62080.0,62080.0,Escalade EXT,2009
2009 Cadillac Escalade Hybrid,Cadillac,88385.0,74085.0,Escalade Hybrid,2009
2009 Cadillac SRX,Cadillac,48235.0,41235.0,SRX,2009
2009 Cadillac STS,Cadillac,57170.0,47670.0,STS,2009
2009 Cadillac STS-V,Cadillac,82620.0,82620.0,STS-V,2009
2009 Cadillac XLR,Cadillac,87055.0,87055.0,XLR,2009
2009 Cadillac XLR-V,Cadillac,105055.0,105055.0,XLR-V,2009
2009 Chevrolet Avalanche,Chevrolet,47650.0,36410.0,Avalanche,2009
2009 Chevrolet Aveo,Chevrolet,16085.0,12685.0,Aveo,2009
2009 Chevrolet Cobalt,Chevrolet,24245.0,15710.0,Cobalt,2009
2009 Chevrolet Colorado,Chevrolet,27720.0,17485.0,Colorado,2009
2009 Chevrolet Corvette,Chevrolet,104920.0,49515.0,Corvette,2009
2009 Chevrolet Equinox,Chevrolet,32135.0,25010.0,Equinox,2009
2009 Chevrolet Express Passenger,Chevrolet,34725.0,29455.0,Express Passenger,2009
2009 Chevrolet HHR,Chevrolet,25855.0,19440.0,HHR,2009
2009 Chevrolet Impala,Chevrolet,31960.0,24615.0,Impala,2009
2009 Chevrolet Malibu,Chevrolet,27600.0,22325.0,Malibu,2009
2009 Chevrolet Silverado 1500,Chevrolet,42350.0,20370.0,Silverado 1500,2009
2009 Chevrolet Silverado 1500 Hybrid,Chevrolet,48300.0,39015.0,Silverado 1500 Hybrid,2009
2009 Chevrolet Silverado 2500HD,Chevrolet,44100.0,27590.0,Silverado 2500HD,2009
2009 Chevrolet Silverado 3500HD,Chevrolet,44615.0,27810.0,Silverado 3500HD,2009
2009 Chevrolet Suburban,Chevrolet,54410.0,41320.0,Suburban,2009
2009 Chevrolet Tahoe,Chevrolet,52350.0,37915.0,Tahoe,2009
2009 Chevrolet Tahoe Hybrid,Chevrolet,54210.0,51405.0,Tahoe Hybrid,2009
2009 Chevrolet TrailBlazer,Chevrolet,40075.0,29900.0,TrailBlazer,2009
2009 Chevrolet Traverse,Chevrolet,42750.0,29990.0,Traverse,2009
2009 Chevrolet Impala Police,Chevrolet,26535.0,26535.0,Impala Police,2009
2009 Chrysler 300,Chrysler,44910.0,27415.0,300,2009
2009 Chrysler Aspen,Chrysler,46120.0,35580.0,Aspen,2009
2009 Chrysler PT Cruiser,Chrysler,25230.0,18720.0,PT Cruiser,2009
2009 Chrysler Sebring,Chrysler,35865.0,21255.0,Sebring,2009
2009 Chrysler Town and Country,Chrysler,37600.0,27160.0,Town and Country,2009
2009 Dodge Avenger,Dodge,26155.0,21255.0,Avenger,2009
2009 Dodge Caliber,Dodge,25470.0,17090.0,Caliber,2009
2009 Dodge Challenger,Dodge,40945.0,22945.0,Challenger,2009
2009 Dodge Charger,Dodge,39720.0,25585.0,Charger,2009
2009 Dodge Dakota,Dodge,32370.0,23300.0,Dakota,2009
2009 Dodge Durango,Dodge,45890.0,28980.0,Durango,2009
2009 Dodge Grand Caravan,Dodge,29480.0,24710.0,Grand Caravan,2009
2009 Dodge Grand Caravan Cargo Van,Dodge,23545.0,23545.0,Grand Caravan Cargo Van,2009
2009 Dodge Journey,Dodge,30010.0,21600.0,Journey,2009
2009 Dodge Nitro,Dodge,26965.0,22985.0,Nitro,2009
2009 Dodge Ram 1500,Dodge,44390.0,22420.0,Ram 1500,2009
2009 Dodge Ram 2500,Dodge,45810.0,30135.0,Ram 2500,2009
2009 Dodge Ram 3500,Dodge,52025.0,36935.0,Ram 3500,2009
2009 Dodge Sprinter Wagon,Dodge,48200.0,43130.0,Sprinter Wagon,2009
2009 Dodge Viper,Dodge,90435.0,89685.0,Viper,2009
2009 Ford Crown Victoria,Ford,30640.0,27685.0,Crown Victoria,2009
2009 Ford Econoline Wagon,Ford,36515.0,29145.0,Econoline Wagon,2009
2009 Ford Edge,Ford,37380.0,27410.0,Edge,2009
2009 Ford Escape,Ford,34450.0,21160.0,Escape,2009
2009 Ford Expedition,Ford,48775.0,33540.0,Expedition,2009
2009 Ford Expedition EL,Ford,51425.0,36190.0,Expedition EL,2009
2009 Ford Explorer,Ford,39995.0,29285.0,Explorer,2009
2009 Ford Explorer Sport Trac,Ford,35960.0,28275.0,Explorer Sport Trac,2009
2009 Ford F-150,Ford,45330.0,22540.0,F-150,2009
2009 Ford Flex,Ford,37585.0,29325.0,Flex,2009
2009 Ford Focus,Ford,18960.0,16215.0,Focus,2009
2009 Ford Fusion,Ford,26330.0,19760.0,Fusion,2009
2009 Ford Mustang,Ford,48745.0,21225.0,Mustang,2009
2009 Ford Ranger,Ford,26525.0,17115.0,Ranger,2009
2009 Ford Super Duty F-250 SRW,Ford,41840.0,26260.0,Super Duty F-250 SRW,2009
2009 Ford Super Duty F-350 DRW,Ford,43430.0,27700.0,Super Duty F-350 DRW,2009
2009 Ford Super Duty F-350 SRW,Ford,42490.0,26980.0,Super Duty F-350 SRW,2009
2009 Ford Super Duty F-450 DRW,Ford,54505.0,42985.0,Super Duty F-450 DRW,2009
2009 Ford Taurus,Ford,33345.0,25995.0,Taurus,2009
2009 Ford Taurus X,Ford,35000.0,29095.0,Taurus X,2009
2009 Ford Police Interceptor,Ford,28315.0,27995.0,Police Interceptor,2009
2009 GMC Acadia,GMC,41265.0,32665.0,Acadia,2009
2009 GMC Canyon,GMC,27855.0,17485.0,Canyon,2009
2009 GMC Envoy,GMC,39415.0,31370.0,Envoy,2009
2009 GMC Savana Passenger,GMC,34725.0,29455.0,Savana Passenger,2009
2009 GMC Sierra 1500,GMC,45015.0,20370.0,Sierra 1500,2009
2009 GMC Sierra 1500 Hybrid,GMC,48670.0,39385.0,Sierra 1500 Hybrid,2009
2009 GMC Sierra 2500HD,GMC,44600.0,27590.0,Sierra 2500HD,2009
2009 GMC Sierra 3500HD,GMC,45115.0,27810.0,Sierra 3500HD,2009
2009 GMC Yukon,GMC,47735.0,38655.0,Yukon,2009
2009 GMC Yukon Denali,GMC,54080.0,51085.0,Yukon Denali,2009
2009 GMC Yukon Hybrid,GMC,62030.0,51870.0,Yukon Hybrid,2009
2009 GMC Yukon Hybrid Denali,GMC,62030.0,59185.0,Yukon Hybrid Denali,2009
2009 GMC Yukon XL,GMC,51475.0,42175.0,Yukon XL,2009
2009 GMC Yukon XL Denali,GMC,56885.0,53800.0,Yukon XL Denali,2009
2009 Honda Accord Cpe,Honda,31865.0,23115.0,Accord Cpe,2009
2009 Honda Accord Sdn,Honda,31615.0,21615.0,Accord Sdn,2009
2009 Honda Civic Cpe,Honda,24815.0,16015.0,Civic Cpe,2009
2009 Honda Civic Hybrid,Honda,27560.0,24360.0,Civic Hybrid,2009
2009 Honda Civic Sdn,Honda,25900.0,16215.0,Civic Sdn,2009
2009 Honda CR-V,Honda,29655.0,21955.0,CR-V,2009
2009 Honda Element,Honda,26480.0,20985.0,Element,2009
2009 Honda Fit,Honda,19670.0,15460.0,Fit,2009
2009 Honda Odyssey,Honda,41815.0,27065.0,Odyssey,2009
2009 Honda Pilot,Honda,40805.0,28405.0,Pilot,2009
2009 Honda Ridgeline,Honda,37240.0,28910.0,Ridgeline,2009
2009 Honda S2000,Honda,38705.0,35705.0,S2000,2009
2009 Hummer H2,Hummer,64040.0,62535.0,H2,2009
2009 Hummer H3,Hummer,43910.0,31495.0,H3,2009
2009 Hyundai Accent,Hyundai,16590.0,10690.0,Accent,2009
2009 Hyundai Azera,Hyundai,29645.0,25695.0,Azera,2009
2009 Hyundai Elantra,Hyundai,19320.0,14840.0,Elantra,2009
2009 Hyundai Genesis,Hyundai,38050.0,33050.0,Genesis,2009
2009 Hyundai Santa Fe,Hyundai,31295.0,22445.0,Santa Fe,2009
2009 Hyundai Sonata,Hyundai,27270.0,19420.0,Sonata,2009
2009 Hyundai Tucson,Hyundai,26395.0,18820.0,Tucson,2009
2009 Hyundai Veracruz,Hyundai,36745.0,27895.0,Veracruz,2009
2009 INFINITI EX35,INFINITI,38265.0,34665.0,EX35,2009
2009 INFINITI FX35,INFINITI,44465.0,43015.0,FX35,2009
2009 INFINITI FX50,INFINITI,59265.0,59265.0,FX50,2009
2009 INFINITI G37 Convertible,INFINITI,44765.0,44715.0,G37 Convertible,2009
2009 INFINITI G37 Coupe,INFINITI,39565.0,36765.0,G37 Coupe,2009
2009 INFINITI G37 Sedan,INFINITI,36615.0,34115.0,G37 Sedan,2009
2009 INFINITI M35,INFINITI,48815.0,46665.0,M35,2009
2009 INFINITI M45,INFINITI,55515.0,53015.0,M45,2009
2009 INFINITI QX56,INFINITI,59015.0,55915.0,QX56,2009
2009 Jaguar XF,Jaguar,64475.0,49975.0,XF,2009
2009 Jaguar XJ Series,Jaguar,105000.0,66475.0,XJ Series,2009
2009 Jaguar XK Series,Jaguar,101675.0,77775.0,XK Series,2009
2009 Jeep Commander,Jeep,46890.0,30160.0,Commander,2009
2009 Jeep Compass,Jeep,25205.0,19095.0,Compass,2009
2009 Jeep Grand Cherokee,Jeep,45625.0,31230.0,Grand Cherokee,2009
2009 Jeep Liberty,Jeep,28475.0,23760.0,Liberty,2009
2009 Jeep Patriot,Jeep,24610.0,18170.0,Patriot,2009
2009 Jeep Wrangler,Jeep,29565.0,21460.0,Wrangler,2009
2009 Jeep Wrangler Unlimited,Jeep,32840.0,23815.0,Wrangler Unlimited,2009
2009 Kia Amanti,Kia,26795.0,26795.0,Amanti,2009
2009 Kia Borrego,Kia,40745.0,26995.0,Borrego,2009
2009 Kia Optima,Kia,22820.0,18170.0,Optima,2009
2009 Kia Rio,Kia,15820.0,12190.0,Rio,2009
2009 Kia Rondo,Kia,22945.0,18145.0,Rondo,2009
2009 Kia Sedona,Kia,28495.0,21995.0,Sedona,2009
2009 Kia Sorento,Kia,27995.0,22295.0,Sorento,2009
2009 Kia Spectra,Kia,18390.0,14245.0,Spectra,2009
2009 Kia Sportage,Kia,24075.0,17370.0,Sportage,2009
2009 Land Rover LR2,Land,36150.0,36150.0,LR2,2009
2009 Land Rover LR3,Land,46750.0,46750.0,LR3,2009
2009 Land Rover Range Rover,Land,94175.0,78525.0,Range Rover,2009
2009 Land Rover Range Rover Sport,Land,72675.0,59225.0,Range Rover Sport,2009
2009 Lexus ES 350,Lexus,35345.0,35345.0,ES 350,2009
2009 Lexus GS 350,Lexus,47825.0,45875.0,GS 350,2009
2009 Lexus GS 450h,Lexus,57425.0,57425.0,GS 450h,2009
2009 Lexus GS 460,Lexus,54345.0,54345.0,GS 460,2009
2009 Lexus GX 470,Lexus,48490.0,48490.0,GX 470,2009
2009 Lexus IS 250,Lexus,35810.0,32180.0,IS 250,2009
2009 Lexus IS 350,Lexus,37630.0,37630.0,IS 350,2009
2009 Lexus IS F,Lexus,57635.0,57635.0,IS F,2009
2009 Lexus LS 460,Lexus,78135.0,64700.0,LS 460,2009
2009 Lexus LS 600h L,Lexus,106910.0,106910.0,LS 600h L,2009
2009 Lexus LX 570,Lexus,76730.0,76730.0,LX 570,2009
2009 Lexus RX 350,Lexus,39975.0,38575.0,RX 350,2009
2009 Lexus SC 430,Lexus,67680.0,67680.0,SC 430,2009
2009 Lincoln MKS,Lincoln,41205.0,39315.0,MKS,2009
2009 Lincoln MKX,Lincoln,40545.0,38695.0,MKX,2009
2009 Lincoln MKZ,Lincoln,35380.0,33490.0,MKZ,2009
2009 Lincoln Navigator,Lincoln,56945.0,54045.0,Navigator,2009
